x,y,height,faa,inv_msk,inv_pad
-1673000.0,-447000.0,1500,-21.710818546003555,False,False
-1671000.0,-447000.0,1500,-24.352882288350436,False,False
-1669000.0,-447000.0,1500,-26.780354440467377,False,False
-1667000.0,-447000.0,1500,-29.056448186364022,False,False
-1665000.0,-447000.0,1500,-31.089627406270054,False,False
-1663000.0,-447000.0,1500,-32.7090069479319,False,False
-1661000.0,-447000.0,1500,-33.712404079851275,False,False
-1659000.0,-447000.0,1500,-33.92638516201892,False,False
-1657000.0,-447000.0,1500,-33.31281241270451,False,False
-1655000.0,-447000.0,1500,-32.01504898249582,False,False
-1653000.0,-447000.0,1500,-30.30217747094872,False,False
-1651000.0,-447000.0,1500,-28.551620516012942,False,False
-1649000.0,-447000.0,1500,-27.198531514583348,False,False
-1647000.0,-447000.0,1500,-26.469592038373037,False,False
-1645000.0,-447000.0,1500,-26.34785118364333,False,False
-1643000.0,-447000.0,1500,-26.652410217257756,False,False
-1641000.0,-447000.0,1500,-26.88650742146155,False,False
-1639000.0,-447000.0,1500,-26.494361583411585,False,False
-1637000.0,-447000.0,1500,-25.455872709115575,False,False
-1635000.0,-447000.0,1500,-24.19841944684716,False,False
-1633000.0,-447000.0,1500,-22.981204454667232,False,False
-1631000.0,-447000.0,1500,-21.685829078065915,False,False
-1629000.0,-447000.0,1500,-20.024339117901274,False,False
-1627000.0,-447000.0,1500,-17.90103626289522,False,False
-1625000.0,-447000.0,1500,-15.548782719856936,False,False
-1623000.0,-447000.0,1500,-13.335313668850823,False,False
-1621000.0,-447000.0,1500,-11.687347182654237,False,False
-1619000.0,-447000.0,1500,-11.085340533265104,False,False
-1617000.0,-447000.0,1500,-11.677849438646435,False,True
-1615000.0,-447000.0,1500,-13.248340772473481,False,True
-1613000.0,-447000.0,1500,-15.36576797777379,False,True
-1611000.0,-447000.0,1500,-17.171863348273565,False,True
-1609000.0,-447000.0,1500,-17.758216046361554,False,True
-1607000.0,-447000.0,1500,-16.81141205400768,False,True
-1605000.0,-447000.0,1500,-14.555789143593499,False,True
-1603000.0,-447000.0,1500,-11.438699024567741,False,True
-1601000.0,-447000.0,1500,-8.150127934197867,False,True
-1599000.0,-447000.0,1500,-5.442150329089514,False,True
-1597000.0,-447000.0,1500,-3.7826282648939173,False,True
-1595000.0,-447000.0,1500,-3.477306253232395,True,True
-1593000.0,-447000.0,1500,-4.709864831674406,True,True
-1591000.0,-447000.0,1500,-7.286167595978563,True,True
-1589000.0,-447000.0,1500,-10.858909591858408,True,True
-1587000.0,-447000.0,1500,-14.939048664153566,True,True
